3 	 16 	 1.8026e-11 	 3.0435e-01 	 1.0709e+05 
3 	 17 	 2.7146e-08 	 -4.9907e-01 	 1.0963e+05 
3 	 18 	 3.3000e-08 	 -5.7306e-01 	 1.0954e+05 
3 	 19 	 3.9791e-09 	 -2.7851e-01 	 1.0896e+05 
3 	 20 	 4.2310e-08 	 -5.5543e-01 	 1.0973e+05 
3 	 21 	 5.4707e-11 	 2.3316e-01 	 1.0772e+05 
4 	 5 	 1.5132e-03 	 -1.0336e+00 	 6.6596e+03 
4 	 6 	 5.0670e-06 	 -3.5365e-01 	 8.5537e+03 
4 	 7 	 6.8828e-05 	 -9.5986e-01 	 1.6284e+04 
4 	 8 	 7.5448e-08 	 1.8044e-01 	 1.6876e+04 
4 	 9 	 3.7660e-08 	 1.9294e-01 	 1.7704e+04 
4 	 10 	 8.6838e-09 	 2.0094e-01 	 1.8967e+04 
4 	 11 	 3.1888e-04 	 -9.6758e-01 	 2.1378e+04 
4 	 12 	 1.4702e-04 	 -9.5246e-01 	 2.2886e+04 
4 	 13 	 1.2336e-06 	 -5.0566e-01 	 2.3480e+04 
4 	 14 	 9.8022e-08 	 -1.2790e-01 	 2.8629e+04 
4 	 15 	 1.3053e-04 	 -1.0002e+00 	 3.1934e+04 
4 	 16 	 2.1968e-05 	 -8.8642e-01 	 3.2204e+04 
4 	 17 	 9.8748e-08 	 -3.2176e-02 	 3.0108e+04 
4 	 18 	 4.0856e-08 	 -3.3181e-02 	 3.0231e+04 
4 	 19 	 1.1180e-05 	 -7.6099e-01 	 3.2220e+04 
4 	 20 	 5.9684e-08 	 -1.9248e-02 	 3.0580e+04 
4 	 21 	 1.1658e-05 	 -8.1156e-01 	 3.2974e+04 
5 	 6 	 2.1170e-04 	 -9.4933e-01 	 5.2773e+03 
5 	 7 	 6.7717e-08 	 1.1951e-01 	 1.1203e+04 
5 	 8 	 8.6202e-04 	 -9.5743e-01 	 1.4454e+04 
5 	 9 	 7.1172e-04 	 -9.8206e-01 	 1.5325e+04 
5 	 10 	 1.8735e-04 	 -9.6048e-01 	 1.7160e+04 
5 	 11 	 1.9671e-07 	 1.0295e-01 	 1.5909e+04 
5 	 12 	 5.2592e-08 	 1.5731e-01 	 1.7126e+04 
5 	 13 	 5.0564e-07 	 -3.9987e-01 	 1.9495e+04 
5 	 14 	 8.6072e-04 	 -1.0787e+00 	 2.6758e+04 
5 	 15 	 2.6081e-08 	 2.6937e-02 	 2.5434e+04 
5 	 16 	 3.7212e-08 	 1.2615e-02 	 2.6011e+04 
5 	 17 	 1.2102e-04 	 -8.6759e-01 	 2.8073e+04 
5 	 18 	 4.6090e-05 	 -8.5653e-01 	 2.8236e+04 
5 	 19 	 9.1005e-08 	 1.0667e-02 	 2.6289e+04 
5 	 20 	 7.4712e-05 	 -8.6040e-01 	 2.8393e+04 
5 	 21 	 4.6816e-08 	 2.8795e-02 	 2.6703e+04 
6 	 7 	 5.7105e-06 	 -8.4452e-01 	 9.2801e+03 
6 	 8 	 3.6688e-08 	 1.4987e-01 	 1.0231e+04 
6 	 9 	 7.3121e-08 	 -4.5853e-02 	 1.1151e+04 
6 	 10 	 6.5701e-09 	 2.0340e-01 	 1.2751e+04 
6 	 11 	 9.1839e-05 	 -9.6267e-01 	 1.4530e+04 
6 	 12 	 8.0759e-05 	 -1.0217e+00 	 1.6084e+04 
6 	 13 	 8.6144e-08 	 -4.5131e-01 	 1.6340e+04 
6 	 14 	 4.3626e-08 	 -1.2200e-01 	 2.1991e+04 
6 	 15 	 2.2000e-05 	 -9.6039e-01 	 2.5103e+04 
6 	 16 	 4.6771e-06 	 -8.4585e-01 	 2.5153e+04 
6 	 17 	 4.3649e-08 	 -6.6923e-02 	 2.3541e+04 
6 	 18 	 2.4947e-08 	 -5.0054e-02 	 2.3609e+04 
6 	 19 	 6.7540e-06 	 -8.1437e-01 	 2.5176e+04 
6 	 20 	 2.1154e-08 	 -8.4174e-02 	 2.3918e+04 
6 	 21 	 1.3978e-05 	 -9.4928e-01 	 2.5861e+04 
7 	 8 	 4.5952e-04 	 -9.0664e-01 	 3.8805e+03 
7 	 9 	 1.1117e-03 	 -1.0753e+00 	 5.4821e+03 
7 	 10 	 3.8047e-05 	 -7.2640e-01 	 5.7118e+03 
7 	 11 	 1.3618e-06 	 -2.1966e-01 	 4.9755e+03 
7 	 12 	 2.0458e-06 	 -3.1766e-01 	 7.0233e+03 
7 	 13 	 1.7377e-07 	 -4.6190e-01 	 9.4387e+03 
7 	 14 	 6.6899e-05 	 -8.6011e-01 	 1.5874e+04 
7 	 15 	 1.9238e-08 	 3.3351e-02 	 1.4674e+04 
7 	 16 	 3.6359e-08 	 2.5676e-01 	 1.5824e+04 
7 	 17 	 2.4487e-04 	 -8.9437e-01 	 1.7046e+04 
7 	 18 	 2.0892e-05 	 -7.1024e-01 	 1.7239e+04 
7 	 19 	 3.4406e-07 	 -2.1073e-01 	 1.5224e+04 
7 	 20 	 7.8343e-06 	 -6.2124e-01 	 1.6746e+04 
7 	 21 	 1.0222e-05 	 -5.7832e-01 	 1.7036e+04 
8 	 9 	 1.2284e-06 	 -2.6101e-01 	 1.9265e+03 
8 	 10 	 3.5090e-07 	 -2.3902e-01 	 3.2308e+03 
8 	 11 	 2.1145e-04 	 -8.6751e-01 	 5.1079e+03 
8 	 12 	 2.4033e-04 	 -9.6743e-01 	 7.0078e+03 
8 	 13 	 1.0235e-07 	 -4.2827e-01 	 7.4784e+03 
8 	 14 	 4.2867e-08 	 9.9103e-02 	 1.2351e+04 
8 	 15 	 2.2813e-05 	 -7.9674e-01 	 1.4765e+04 
8 	 16 	 6.1006e-05 	 -8.9680e-01 	 1.5157e+04 
8 	 17 	 1.0964e-07 	 1.6252e-01 	 1.3859e+04 
8 	 18 	 1.3160e-07 	 -1.3114e-01 	 1.3371e+04 
8 	 19 	 2.8883e-05 	 -7.2994e-01 	 1.5397e+04 
8 	 20 	 5.8193e-08 	 7.6600e-02 	 1.3757e+04 
8 	 21 	 1.1545e-04 	 -9.3567e-01 	 1.6240e+04 
9 	 10 	 8.6102e-07 	 -3.6172e-01 	 2.6672e+03 
9 	 11 	 2.9416e-04 	 -9.3467e-01 	 4.6473e+03 
9 	 12 	 2.1797e-04 	 -8.7739e-01 	 5.3303e+03 
9 	 13 	 5.6220e-07 	 -5.7404e-01 	 6.2738e+03 
9 	 14 	 5.4927e-08 	 1.2185e-01 	 1.1501e+04 
9 	 15 	 4.1409e-05 	 -8.4121e-01 	 1.3915e+04 
9 	 16 	 5.0857e-05 	 -8.7926e-01 	 1.4542e+04 
9 	 17 	 4.1268e-06 	 -4.2347e-01 	 1.2578e+04 
9 	 18 	 4.9026e-08 	 1.2678e-01 	 1.2945e+04 
9 	 19 	 1.1826e-05 	 -6.5126e-01 	 1.3797e+04 
9 	 20 	 8.4117e-08 	 1.8182e-01 	 1.3403e+04 
9 	 21 	 5.9565e-05 	 -8.2323e-01 	 1.5143e+04 
10 	 11 	 7.7615e-04 	 -1.0049e+00 	 3.0882e+03 
10 	 12 	 3.4500e-04 	 -1.0293e+00 	 3.9375e+03 
10 	 13 	 7.8608e-08 	 -4.7795e-01 	 4.3546e+03 
10 	 14 	 9.6647e-08 	 2.7903e-02 	 9.6379e+03 
10 	 15 	 1.1605e-05 	 -7.2282e-01 	 1.2024e+04 
10 	 16 	 3.4675e-05 	 -7.8296e-01 	 1.2666e+04 
10 	 17 	 1.9098e-06 	 -3.3815e-01 	 1.0397e+04 
